0.817549 2.26691
0.161063 1.48776
0.933096 2.76319
0.790308 1.83198
0.580366 2.32658
0.598711 2.85809
0.393863 1.49879
0.0132662 2.54291
0.408107 2.33536
0.546037 1.7399
0.0147313 1.78252
0.169464 2.47991
0.287429 2.61295
0.947156 2.9661
0.352588 1.96107
0.503759 1.47168
0.597137 1.54722
0.159718 1.21114
0.556061 2.60457
0.137969 2.7289
0.522078 2.74103
0.271699 2.30499
0.0125932 1.97624
0.319014 1.67244
0.881883 1.10603
0.486297 1.61007
0.184194 1.46182
0.628 2.7352
0.330892 2.47112
0.0716664 2.52638
0.097741 2.8954
0.3756 2.89246
0.820125 1.01692
0.217834 1.7188
0.908324 1.47421
0.00840094 1.6656
0.246649 1.22776
0.542991 2.89342
0.653959 2.93747
0.212388 2.30889
0.673545 2.121
0.628122 1.0476
0.506912 1.71407
0.418035 2.43017
0.0742755 1.39487
0.91726 1.21383
0.248557 2.21474
0.427599 2.08193
0.585112 1.3789
0.157243 1.70168
0.60229 2.80895
0.722255 2.29171
0.549397 1.047
0.0394871 1.56152
0.15513 2.74738
0.376351 2.77616
0.128202 2.52786
0.604144 1.08357
0.581204 2.86039
0.293616 2.13649
0.671088 2.09838
0.95376 1.96896
0.0306187 1.31096
0.125824 2.19696
0.394163 2.6634
0.505615 2.65801
0.956584 2.71335
0.597535 1.40739
0.118038 2.12933
0.536237 2.09529
0.562163 2.90317
0.0153699 1.32054
0.583551 2.61395
0.661252 1.98643
0.959829 2.32483
0.324816 1.51091
0.650667 2.48472
0.131303 2.66971
0.838059 2.18934
0.750837 2.17734
0.751492 1.28067
0.712098 1.90149
0.25459 2.68564
0.888565 2.36323
0.646141 2.90211
0.460224 1.15712
0.186618 2.5777
0.202162 1.61514
0.312966 2.79553
0.180082 2.25055
0.926245 1.6019
0.303148 2.57606
0.174225 1.28061
0.661651 1.11814
0.797134 1.80633
0.806638 2.88006
0.989112 2.25905
0.390995 2.57283
0.903328 2.63723
0.604818 2.29284
0.5858 1.1851
0.019845 1.12021
0.506105 2.98959
0.495232 1.51895
0.957337 2.08666
0.161135 1.12259
0.759961 2.10486
0.705165 1.14876
0.551248 2.96235
0.742815 2.23476
0.00740586 1.98653
0.00111204 1.7292
0.255402 1.76624
0.599623 1.1465
0.711138 2.84915
0.0861822 1.24237
0.400983 1.0153
0.902864 1.3462
0.812579 1.15001
0.891661 2.20079
0.623691 2.76357
0.394898 2.03101
0.297556 1.40942
0.249584 2.45938
0.688659 1.81952
0.65467 1.95574
0.347429 1.94174
0.125556 1.37452
0.365249 2.64657
0.628298 1.43687
0.719032 1.17105
0.834477 2.34995
0.596701 2.15318
0.366691 2.97466
0.0748314 1.99351
0.22613 1.28297
0.250599 2.17424
0.0969927 1.30341
0.0999701 2.16184
0.467589 2.86972
0.893907 1.76522
0.491057 2.0732
0.75652 1.9239
0.845738 2.56984
0.799144 2.93281
0.508328 2.81177
0.841962 2.64618
0.716523 2.96222
0.799661 1.08882
0.557638 1.48212
0.573119 2.91875
0.465007 2.09035
0.952717 1.25743
0.787552 1.81
0.717502 1.45612
0.14516 1.95069
0.0594975 1.49034
0.160889 1.29582
0.469333 2.41857
0.394435 2.80625
0.190927 2.71102
0.0111323 1.43288
0.89884 1.89393
0.409287 2.79562
0.812944 2.93053
0.957598 1.34336
0.509245 1.09125
0.12573 1.19882
0.6295 1.33128
0.668987 1.33505
0.462135 1.25825
0.842543 1.65656
0.639089 1.85388
0.554487 1.24232
0.980246 1.94857
0.442371 2.55609
0.84144 2.89604
0.949554 1.31754
0.435089 1.07584
0.809486 1.63811
0.633396 2.8456
0.283776 2.83097
0.352718 2.71746
0.687764 1.50874
0.947785 2.80246
0.268856 2.98968
0.673333 1.35678
0.610611 1.13899
0.434371 1.3723
0.408775 2.54425
0.711154 1.95848
0.128019 1.93981
0.631805 1.11069
0.324192 2.53192
0.862088 2.13378
0.967619 1.65317
0.939475 2.04096
0.513312 1.79117
0.356817 1.07619
0.477421 1.77544
0.272758 2.95926
0.680558 2.22863
0.945601 2.09293
0.449256 1.39343
0.398253 1.18311
0.563744 1.72059
0.601176 1.30995
0.208338 1.26701
0.694575 2.11875
0.295658 1.18146
0.318336 1.2472
0.0113098 2.19774
0.714214 1.76147
0.419489 2.71654
0.015423 2.33557
0.545075 1.11854
0.624061 1.16325
0.729412 2.51669
0.445885 2.68447
0.739007 2.9558
0.16347 1.20479
0.306911 1.59335
0.889127 2.36821
0.517067 2.1071
0.504452 2.53231
0.887166 2.0552
0.232334 2.50264
0.502296 2.07145
0.0227588 1.10237
0.000527846 1.60413
0.296587 2.15883
0.66515 2.34361
0.72483 2.29949
0.140009 2.58614
0.748626 1.90816
0.0824762 2.13835
0.0656757 1.90843
0.1165 2.32892
0.0803453 1.70199
0.245914 2.94481
0.937765 1.90537
0.304232 2.15202
0.58978 2.44164
0.431394 2.00549
0.056658 2.62369
0.683459 1.78435
0.985 1.33278
0.387874 2.49032
0.612647 1.44305
0.0690137 1.07144
0.85397 1.56923
0.369457 1.99341
0.487286 2.2039
0.562845 1.34121
0.407201 1.15101
0.909485 1.1545
0.600455 1.01152
0.512389 1.24829
0.991306 1.61397
0.579663 1.82969
0.919783 1.1636
0.48648 2.40837
0.721248 1.02828
0.800729 1.67305
0.102812 2.70938
0.631971 2.25667
0.452737 2.68705
0.795067 1.31212
0.907807 2.36516
0.302385 2.34894
0.625068 1.11282
0.00821641 1.2483
0.414573 2.04862
0.379182 1.26022
0.581063 1.38968
0.541348 2.14582
0.747338 1.46024
0.614559 2.43499
0.521257 1.17079
0.46599 2.20234
0.114682 1.76391
0.142058 1.29379
0.269122 1.12123
0.805303 1.67603
0.997915 2.4845
0.204194 1.67805
0.00449051 1.98489
0.580071 2.13756
0.185539 2.62324
0.112893 1.73244
0.76176 1.66504
0.855162 1.80944
0.990218 2.69619
0.943656 1.21842
0.621879 1.79248
0.855277 2.34088
0.563346 2.2307
0.25996 1.93553
0.904656 1.57386
0.00894839 1.89561
0.747632 2.81622
0.565739 1.41091
0.544362 1.63931
0.168258 2.39271
0.526137 1.94722
0.765488 2.81072
0.133778 2.06362
0.903851 1.56424
0.0682034 1.66145
0.355491 2.90377
0.914226 1.09767
0.0843197 1.84077
0.408074 1.49712
0.401361 2.83102
0.679549 2.97052
0.59986 1.06953
0.919838 2.54324
0.64649 2.88214
0.825757 1.42649
0.161432 2.21188
0.563268 1.83024
0.696958 1.94197
0.196575 1.55834
0.490594 2.98928
0.099715 2.19377
0.516313 1.2368
0.44731 2.62647
0.84322 1.18859
0.561515 2.53932
0.990426 2.35977
0.0960474 1.86428
0.989547 1.6281
0.948555 1.61443
0.666196 2.52258
0.486957 2.21733
0.165382 1.75
0.505301 2.92331
0.850543 1.03213
0.531358 2.31983
0.747727 2.93092
0.589537 1.72378
0.0519455 1.40399
0.898197 2.4917
0.0732302 2.58909
0.840186 2.01567
0.107882 1.92304
0.904426 2.28692
0.497672 2.21339
0.47432 1.38356
0.00209545 1.09452
0.521255 1.99054
0.892578 1.45658
0.0210031 1.40108
0.666673 2.08738
0.907559 2.65459
0.322995 1.92964
0.734154 2.48329
0.678722 1.06795
0.358687 1.68896
0.0600019 1.04251
0.982155 2.3798
0.0611538 1.49776
0.887188 1.86628
0.46839 2.03732
0.500146 1.4509
0.361825 2.35687
0.731857 1.22512
0.465451 1.94552
0.785279 1.97124
0.830183 2.81503
0.313515 2.18931
0.937917 2.36574
0.337632 2.25559
0.496246 2.59825
0.289385 1.08158
0.152007 2.8936
0.0798443 1.77266
0.0526246 2.59393
0.694211 2.36007
0.103486 2.48337
0.656863 2.60889
0.77381 2.3155
0.753701 2.09106
0.0565238 2.90339
0.733686 1.22654
0.899033 2.74405
0.548213 2.61472
0.543824 2.68343
0.517022 2.35288
0.183513 1.50596
0.39296 1.85535
0.648165 1.34393
0.146502 2.4629
0.349532 1.16119
0.869615 1.04708
0.380451 2.76421
0.213917 1.83674
0.474419 1.47694
0.220871 1.62049
0.64711 1.38193
0.878295 2.9076
0.784466 1.22287
0.549521 1.51731
0.891508 1.26914
0.0736819 1.07786
0.579559 1.69581
0.657721 2.19929
0.843803 1.5612
0.880486 1.79752
0.94379 1.54317
0.255208 2.00991
0.831653 1.53568
0.336944 2.52257
0.543295 1.22603
0.742751 1.31058
0.974803 1.63656
0.00678431 1.74525
0.451663 1.72379
0.12304 2.15656
0.531513 2.1308
0.666843 2.80722
0.396542 2.37978
0.120785 1.87116
0.0112604 1.59767
0.0369773 2.37868
0.399993 1.85762
0.752658 2.70805
0.126992 2.09987
0.438645 1.35767
0.141306 1.81178
0.470205 2.26543
0.0791576 1.13681
0.309991 1.37431
0.616509 2.53316
0.936366 2.09617
0.958295 2.95273
0.83887 1.21819
0.360698 1.27894
0.78662 2.11631
0.972568 2.59843
0.951627 2.07124
0.320918 2.54554
0.195513 1.29864
0.673587 2.01482
0.106092 1.84346
0.0947812 2.37848
0.495006 1.86195
0.751412 2.30857
0.041383 2.3209
0.914789 1.49052
0.98907 1.74251
0.168393 1.11094
0.99178 2.4307
0.357319 2.77934
0.641355 1.93551
0.821164 1.75583
0.337433 2.65324
0.638348 2.098
0.611793 2.31875
0.348264 1.89473
0.864287 1.78021
0.418457 1.28312
0.714039 2.64524
0.103283 2.25045
0.925094 1.49535
0.12219 1.35851
0.724523 2.41628
0.496361 2.60738
0.562902 1.29974
0.952363 2.81678
0.024342 1.23594
0.319179 1.99935
0.280094 2.74277
0.565936 2.87824
0.705097 2.26402
0.927441 1.86651
0.854741 2.17359
0.997181 2.92114
0.900567 2.63578
0.879188 1.88948
0.961795 1.27692
0.757943 2.45202
0.544563 2.2089
0.124305 2.60297
0.253306 1.56289
0.222567 2.14996
0.58595 2.75046
0.190065 2.49952
0.215262 1.82353
0.299986 1.58484
0.527937 1.33941
0.360988 1.24763
0.291593 1.47836
0.941857 2.37772
0.34479 2.79436
0.906016 2.80516
0.0782704 2.30503
0.539683 2.91092
0.0617162 2.47423
0.826212 1.02501
0.788033 2.91671
0.25811 1.15153
0.268771 2.96795
0.799968 2.67401
0.356783 1.48327
0.0673583 1.41049
0.176956 2.08112
0.0564684 1.95442
0.489601 1.46751
0.993925 1.03831
0.890682 2.93984
0.684481 2.84485
0.319475 2.039
0.425676 2.64493
0.113744 2.60099
0.865183 1.84145
0.524795 1.90773
0.396374 2.84095
0.877232 2.30613
0.975675 1.84053
0.379359 2.48077
0.467066 1.04705
0.746635 1.37596
0.440012 2.09254
0.77076 1.41667
0.842699 1.83581
0.559575 1.87839
0.4752 1.90331
0.744036 2.87511
0.671496 1.64857
0.773401 2.47871
0.163369 1.83542
0.329174 1.44022
0.348244 2.86356
